,Fuel_type,Body_type,transmission,ownerNo,brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,seat,Color,city
7640,Cng,Hatchback,Manual,1,Tata,Tata Tiago,2022,5.9,Third Party,4437.0,26.49,1199,5,Grey,Jaipur
7641,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,5.32,Comprehensive,34217.0,18.6,1197,5,Red,Jaipur
7642,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,5.25,Comprehensive,80101.0,16.47,1198,5,White,Jaipur
7643,Petrol,Sedan,Manual,3,Honda,Honda Civic,2007,1.7,Third Party insurance,150000.0,13.5,1799,5,Others,Jaipur
7644,Petrol,Hatchback,Manual,1,Maruti,Maruti A-Star,2012,2.25,Third Party insurance,50000.0,19.0,998,5,Others,Jaipur
7645,Diesel,SUV,Manual,2,Mahindra,Mahindra Scorpio,2019,16.0,Third Party insurance,100000.0,16.36,2179,7,Others,Jaipur
7646,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2011,2.5,Comprehensive,72580.0,21.79,998,5,White,Jaipur
7647,Diesel,Sedan,Manual,4,Hyundai,Hyundai Verna,2012,3.0,Third Party insurance,120000.0,22.32,1582,5,Violet,Jaipur
7648,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2020,10.0,Third Party insurance,120000.0,22.0,1582,5,Others,Jaipur
7649,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2019,4.2,Third Party insurance,30000.0,20.3,1086,5,Others,Jaipur
7650,Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2012,3.0,Third Party insurance,100000.0,22.07,1199,5,Others,Jaipur
7651,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2018,6.75,Comprehensive,69000.0,22.54,1396,5,Grey,Jaipur
7652,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2017,6.25,Comprehensive,50040.0,25.2,1248,5,White,Jaipur
7653,Petrol,SUV,Automatic,1,Honda,Honda CR-V,2015,12.9,Comprehensive,48350.0,12.0,2354,5,Silver,Jaipur
7654,Petrol,Hatchback,Manual,2,Chevrolet,Chevrolet Beat,2011,1.1,Third Party insurance,40000.0,18.6,1199,5,Black,Jaipur
7655,Diesel,Sedan,Manual,4,Chevrolet,Chevrolet Cruze,2011,2.17,Third Party insurance,120000.0,18.3,1991,5,Black,Jaipur
7656,Diesel,SUV,Manual,1,Tata,Tata New Safari,2011,2.5,Third Party insurance,120000.0,13.93,2179,7,Others,Jaipur
7657,Petrol,Sedan,Automatic,1,Honda,Honda City,2017,7.15,Third Party insurance,74573.0,18.0,1497,5,Silver,Jaipur
7658,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2018,3.56,Zero Dep,64715.0,23.01,999,5,Silver,Jaipur
7659,Diesel,Sedan,Manual,1,Honda,Honda City,2014,5.25,Comprehensive,76000.0,26.0,1498,5,White,Jaipur
7660,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2017,3.41,Third Party insurance,99348.0,20.51,998,5,White,Jaipur
7661,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,4.43,Zero Dep,39176.0,18.9,1197,5,Others,Jaipur
7662,Petrol,Hatchback,Manual,1,Maruti,Maruti A-Star,2012,2.25,Third Party insurance,50000.0,19.0,998,5,Others,Jaipur
7663,Petrol,Hatchback,Manual,2,Nissan,Nissan Micra Active,2017,3.0,Third Party insurance,80000.0,19.49,1198,5,White,Jaipur
7664,Petrol,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2020,7.5,Third Party insurance,50000.0,17.03,1462,5,Others,Jaipur
7665,Diesel,Sedan,Manual,3,Maruti,Maruti Swift Dzire,2016,4.9,Third Party insurance,120000.0,26.59,1248,5,Others,Jaipur
7666,Diesel,MUV,Manual,3,Maruti,Maruti Ertiga,2012,4.5,Third Party insurance,70000.0,20.77,1248,7,Others,Jaipur
7667,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,4.25,Third Party insurance,40000.0,18.9,1197,5,Others,Jaipur
7668,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2001,65.0,Third Party insurance,70000.0,18.59550782650257,999,5,Others,Jaipur
7669,Petrol,SUV,Automatic,3,Ford,Ford Ecosport,2017,4.9,Third Party insurance,100000.0,15.63,1499,5,Others,Jaipur
7670,Diesel,Sedan,Manual,2,Tata,Tata Indigo,2012,1.5,Third Party insurance,60000.0,17.0,1405,5,White,Jaipur
7671,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2019,8.95,Comprehensive,29905.0,17.0,1591,5,Grey,Jaipur
7672,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,4.9,Third Party insurance,70000.0,26.59,1248,5,Gray,Jaipur
7673,Diesel,Hatchback,Automatic,4,Mercedes-Benz,Mercedes-Benz A Class,2013,8.75,Third Party insurance,80000.0,20.0,2143,5,Others,Jaipur
7674,Diesel,SUV,Manual,2,Tata,Tata Harrier,2019,14.5,Comprehensive,70000.0,16.35,1956,5,White,Jaipur
7675,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2018,6.25,Third Party insurance,80000.0,25.8,1498,5,Gray,Jaipur
7676,Petrol,SUV,Manual,1,Mahindra,Mahindra XUV300,2020,8.5,Third Party insurance,40000.0,16.82,1197,5,Others,Jaipur
7677,Petrol,Sedan,Manual,2,Skoda,Skoda Rapid,2021,8.59,Third Party insurance,88069.0,18.97,999,5,Silver,Jaipur
7678,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,2014,2.78,Third Party insurance,50789.0,19.81,1086,5,Silver,Jaipur
7679,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2014,5.5,Comprehensive,76000.0,22.32,1582,5,White,Jaipur
7680,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.04,Comprehensive,42212.0,22.05,796,5,Others,Jaipur
7681,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2015,3.71,Third Party insurance,105227.0,18.0,1198,5,Black,Jaipur
7682,Diesel,Sedan,Manual,3,Skoda,Skoda Laura,2006,1.25,Third Party insurance,150000.0,17.5,1896,5,Others,Jaipur
7683,Diesel,SUV,Automatic,2,Hyundai,Hyundai Creta,2019,12.5,Comprehensive,92700.0,17.6,1582,5,White,Jaipur
7684,Diesel,Sedan,Manual,2,Chevrolet,Chevrolet Cruze,2011,3.39,Third Party insurance,120000.0,18.3,1991,5,Others,Jaipur
7685,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2006,70.0,Third Party insurance,30000.0,19.7,796,5,Others,Jaipur
7686,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,6.95,Comprehensive,12168.0,22.0,1197,5,Blue,Jaipur
7687,Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,6.85,Third Party insurance,10000.0,26.2,1186,5,Others,Jaipur
7688,Petrol,Hatchback,Manual,3,Tata,Tata Nano,2011,60.0,Third Party insurance,30000.0,26.0,624,4,Others,Jaipur
7689,Electric,SUV,Automatic,1,Hyundai,Hyundai Kona,2021,16.0,Third Party insurance,75000.0,18.59550782650257,0,5,White,Jaipur
7690,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2020,15.6,Comprehensive,73500.0,18.59550782650257,1497,5,White,Jaipur
7691,Electric,SUV,Automatic,0,Tata,Tata Nexon EV Max,2023,16.0,Comprehensive,4140.0,18.59550782650257,0,5,White,Jaipur
7692,Electric,SUV,Automatic,1,MG,MG ZS EV,2022,24.5,Third Party insurance,10371.0,18.59550782650257,0,5,Black,Jaipur
7693,Diesel,Pickup Trucks,Manual,1,Isuzu,Isuzu D-Max,2016,14.9,Comprehensive,75210.0,12.4,2499,5,Brown,Jaipur
7694,Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2017,3.79,Third Party insurance,69159.0,20.51,998,5,Silver,Jaipur
7695,Petrol,Hatchback,Automatic,1,Maruti,Maruti A-Star,2011,2.53,Third Party insurance,56992.0,16.98,998,5,Silver,Jaipur
7696,Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2015,2.95,Third Party insurance,120000.0,26.59,1248,5,White,Jaipur
7697,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,4.95,Comprehensive,28500.0,18.9,1197,5,Silver,Jaipur
7698,Petrol,Hatchback,Manual,2,Skoda,Skoda Fabia,2010,2.0,Third Party insurance,100000.0,17.5,1198,5,Others,Jaipur
7699,Diesel,Hatchback,Manual,5,Hyundai,Hyundai i20,2012,1.75,Third Party insurance,90000.0,21.9,1396,5,Others,Jaipur
7700,Diesel,Hatchback,Manual,5,Hyundai,Hyundai i20,2012,1.75,Third Party insurance,90000.0,21.9,1396,5,Others,Jaipur
7701,Diesel,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2014,3.22,Comprehensive,76164.0,24.0,1120,5,Others,Jaipur
7702,Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2016,3.38,Third Party insurance,75196.0,23.95,998,5,Others,Jaipur
7703,Diesel,SUV,Automatic,3,Mahindra,Mahindra XUV500,2016,6.8,Third Party insurance,50000.0,16.0,2179,7,Others,Jaipur
7704,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2017,2.73,Third Party,51759.0,22.05,796,5,Red,Jaipur
7705,Petrol,Hatchback,Manual,2,Tata,Tata Tiago,2019,4.73,Third Party insurance,105021.0,23.84,1199,5,White,Jaipur
7706,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2010,1.5,Third Party insurance,120000.0,16.2,1599,5,Black,Jaipur
7707,Diesel,SUV,Manual,2,Tata,Tata Safari Storme,2016,6.0,Third Party insurance,90000.0,14.1,2179,7,Others,Jaipur
7708,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2021,10.0,Third Party insurance,80000.0,18.59550782650257,2179,7,Others,Jaipur
7709,Petrol,SUV,Manual,2,Mahindra,Mahindra Thar,2021,13.7,Third Party insurance,30000.0,15.2,1997,4,Others,Jaipur
7710,Petrol,SUV,Manual,1,Kia,Kia Sonet,2022,9.25,Third Party insurance,10000.0,18.2,998,5,Black,Jaipur
7711,Petrol,SUV,Manual,1,Volkswagen,Volkswagen Taigun,2022,13.5,Third Party insurance,20000.0,20.08,999,5,Black,Jaipur
7712,Petrol,Hatchback,Manual,3,Hyundai,Hyundai Getz,2007,60.0,Third Party insurance,110000.0,15.3,1341,5,Silver,Jaipur
7713,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2020,6.5,Third Party insurance,40000.0,22.41,1197,5,White,Jaipur
7714,Petrol,Sedan,Manual,1,Honda,Honda City,2012,3.5,Third Party insurance,100000.0,16.8,1497,5,Others,Jaipur
7715,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV300,2022,13.7,Third Party insurance,10000.0,20.1,1497,5,Others,Jaipur
7716,Petrol,Hatchback,Manual,1,Toyota,Toyota Etios Liva,2013,2.95,Third Party insurance,60000.0,17.71,1197,5,Others,Jaipur
7717,Petrol,Hatchback,Manual,1,Maruti,Maruti 800,2008,75.0,Third Party insurance,50000.0,16.1,796,4,Silver,Jaipur
7718,Petrol,Sedan,Manual,2,Maruti,Maruti SX4,2007,50.0,Third Party insurance,120000.0,15.0,1586,5,White,Jaipur
7719,Diesel,Hatchback,Manual,3,Volkswagen,Volkswagen Polo,2013,2.4,Third Party insurance,70000.0,22.07,1199,5,Green,Jaipur
7720,Diesel,Sedan,Manual,4,Honda,Honda Amaze,2016,3.2,Third Party insurance,100000.0,27.4,1498,5,Silver,Jaipur
7721,Petrol,Sedan,Automatic,1,Skoda,Skoda Octavia,2019,15.0,Third Party insurance,67896.0,15.1,1798,5,Silver,Jaipur
7722,Petrol,SUV,Manual,2,Renault,Renault Kiger,2021,7.45,Third Party,9862.0,20.5,999,5,White,Jaipur
7723,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2017,2.25,Third Party insurance,40000.0,23.01,999,5,Others,Jaipur
7724,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,3.32,Third Party insurance,37478.0,22.25,799,5,Silver,Jaipur
7725,Cng,Hatchback,Manual,1,Maruti,Maruti Alto 800,2021,4.15,Third Party insurance,32972.0,31.59,796,4,Silver,Jaipur
7726,Cng,Minivans,Manual,1,Maruti,Maruti Eeco,2022,6.55,Third Party insurance,30000.0,20.88,1196,5,Others,Jaipur
7727,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2022,7.75,Comprehensive,3120.0,22.56,1197,5,Grey,Jaipur
7728,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2022,10.5,Comprehensive,20972.0,17.69,999,5,Silver,Jaipur
7729,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2018,4.75,Third Party insurance,60000.0,18.78,999,5,Others,Jaipur
7730,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2012,3.25,Third Party insurance,120000.0,24.8,1396,5,White,Jaipur
7731,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2018,14.0,Third Party insurance,20000.0,16.0,1368,5,Others,Jaipur
7732,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2013,1.45,Third Party insurance,70000.0,21.1,814,5,Others,Jaipur
7733,Petrol,Sedan,Manual,3,Maruti,Maruti Swift Dzire,2012,2.5,Third Party insurance,80000.0,19.1,1197,5,Others,Jaipur
7734,Petrol,SUV,Automatic,1,Tata,Tata Nexon,2021,10.25,Comprehensive,38323.0,16.35,1199,5,Black,Jaipur
7735,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2020,5.0,Third Party insurance,120000.0,22.41,1197,5,White,Jaipur
7736,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,3.0,Third Party insurance,40000.0,25.17,799,5,Others,Jaipur
7737,Petrol,Sedan,Automatic,1,Skoda,Skoda Superb,2020,30.0,Third Party insurance,50000.0,15.1,1984,5,Others,Jaipur
7738,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV300,2019,10.0,Third Party insurance,60000.0,20.0,1497,5,Blue,Jaipur
7739,Diesel,SUV,Automatic,1,Hyundai,Hyundai Santa Fe,2014,7.5,Third Party insurance,90000.0,13.01,2199,7,White,Jaipur
7740,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2016,4.6,Zero Dep,72842.0,18.9,1197,5,White,Jaipur
7741,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2018,4.3,Third Party insurance,16338.0,20.51,998,5,White,Jaipur
7742,Diesel,SUV,Manual,1,Kia,Kia Seltos,2020,15.25,Comprehensive,49017.0,20.8,1493,5,Red,Jaipur
7743,Lpg,Hatchback,Manual,2,Maruti,Maruti Wagon R,2010,1.4,Third Party insurance,80000.0,17.3,1061,5,Others,Jaipur
7744,Petrol,Hatchback,Manual,3,Tata,Tata Nano,2011,55.0,Third Party insurance,30000.0,26.0,624,4,Others,Jaipur
7745,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2014,6.5,Third Party insurance,120000.0,12.99,2494,7,Others,Jaipur
7746,Diesel,Sedan,Automatic,1,Hyundai,Hyundai Verna,2019,11.4,Comprehensive,79828.0,22.0,1582,5,Black,Jaipur
7747,Diesel,Hatchback,Manual,2,Ford,Ford Figo,2014,1.9,Third Party insurance,120000.0,20.0,1399,5,Gray,Jaipur
7748,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2016,4.5,Third Party insurance,59000.0,16.2,1199,5,Silver,Jaipur
7749,Petrol,Hatchback,Manual,4,Chevrolet,Chevrolet Beat,2011,1.0,Third Party insurance,120000.0,18.6,1199,5,Others,Jaipur
7750,Diesel,Hatchback,Manual,2,Maruti,Maruti Ritz,2010,2.0,Third Party insurance,90000.0,21.1,1248,5,Others,Jaipur
7751,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2012,2.45,Third Party insurance,40000.0,20.92,998,5,White,Jaipur
7752,Petrol,Sedan,Manual,1,Honda,Honda City,2010,3.4,Comprehensive,70000.0,17.0,1497,5,White,Jaipur
7753,Diesel,Pickup Trucks,Manual,1,Mahindra,Mahindra Bolero Camper,2022,10.4,Third Party insurance,10000.0,18.59550782650257,2523,5,Others,Jaipur
7754,Diesel,SUV,Manual,2,Mahindra,Mahindra Scorpio,2015,6.0,Third Party insurance,120000.0,15.4,2523,9,Others,Jaipur
7755,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2013,3.34,Comprehensive,52034.0,18.0,1198,5,White,Jaipur
7756,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2015,2.43,Comprehensive,45979.0,25.17,799,5,Red,Jaipur
7757,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2019,6.1,Third Party insurance,10000.0,19.5,1199,5,Others,Jaipur
7758,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,3.49,Comprehensive,68551.0,18.5,1197,5,Silver,Jaipur
7759,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2019,5.14,Zero Dep,68766.0,23.84,1199,5,White,Jaipur
7760,Diesel,SUV,Manual,1,Tata,Tata New Safari,2012,3.0,Third Party insurance,80000.0,11.57,2179,7,Others,Jaipur
7761,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2020,7.25,Third Party insurance,20000.0,22.41,1197,5,Others,Jaipur
7762,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2016,4.6,Third Party insurance,120000.0,23.9,1582,5,Others,Jaipur
7763,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2015,4.5,Third Party insurance,120000.0,22.32,1582,5,Others,Jaipur
7764,Diesel,MUV,Manual,5,Mahindra,Mahindra Bolero,2010,3.2,Third Party insurance,120000.0,13.6,2523,7,Others,Jaipur
7765,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2019,8.5,Comprehensive,71000.0,21.7,1498,5,White,Jaipur
7766,Diesel,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2014,5.0,Comprehensive,53000.0,20.54,1598,5,Blue,Jaipur
7767,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2017,5.5,Comprehensive,75000.0,20.14,1498,5,Brown,Jaipur
7768,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,5.6,Comprehensive,23573.0,21.79,998,5,White,Jaipur
7769,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,8.0,Comprehensive,76200.0,21.7,1498,5,White,Jaipur
7770,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Santro Xing,2007,1.8,Comprehensive,85000.0,17.8,1086,5,Silver,Jaipur
7771,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,2.7,Comprehensive,62000.0,24.39,998,5,Silver,Jaipur
7772,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Aura,2020,7.35,Comprehensive,16603.0,20.1,1197,5,Grey,Jaipur
7773,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2018,3.08,Third Party,43571.0,21.1,814,5,Silver,Jaipur
7774,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,3.8,Zero Dep,28328.0,22.05,796,5,White,Jaipur
7775,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.6,Comprehensive,115000.0,28.4,1248,5,White,Jaipur
7776,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,6.57,Comprehensive,40282.0,17.5,1199,5,Silver,Jaipur
7777,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2016,2.55,Comprehensive,57826.0,22.05,796,5,Silver,Jaipur
7778,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2016,4.5,Comprehensive,85400.0,18.78,999,5,Silver,Jaipur
7779,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2014,4.8,Comprehensive,74000.0,18.6,1197,5,Maroon,Jaipur
7780,Diesel,SUV,Manual,1,Mahindra,Mahindra Bolero Power Plus,2018,8.25,Comprehensive,66000.0,16.5,1493,7,White,Jaipur
7781,Diesel,SUV,Automatic,1,Maruti,Maruti Vitara Brezza,2018,8.95,Comprehensive,65580.0,24.3,1248,5,Silver,Jaipur
7782,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2014,4.5,Comprehensive,91200.0,20.14,1498,5,Red,Jaipur
7783,Diesel,SUV,Manual,2,Ford,Ford Ecosport,2015,5.9,Comprehensive,65000.0,21.7,1498,5,White,Jaipur
7784,Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20,2017,6.7,Comprehensive,84250.0,22.54,1396,5,Grey,Jaipur
7785,Diesel,Hatchback,Manual,3,Maruti,Maruti Swift,2007,2.3,Comprehensive,93155.0,17.8,1248,5,White,Jaipur
7786,Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2014,14.25,Comprehensive,79412.0,19.59,1995,5,Red,Jaipur
7787,Diesel,Sedan,Manual,1,Skoda,Skoda Rapid,2019,8.1,Not Available,68140.0,21.13,1498,5,White,Jaipur
7788,Petrol,MUV,Automatic,1,Kia,Kia Carens,2022,17.9,Comprehensive,16293.0,16.5,1353,6,Black,Jaipur
7789,Diesel,Hatchback,Manual,2,Maruti,Maruti Ritz,2014,1.89,Not Available,79883.0,23.2,1248,5,White,Jaipur
7790,Diesel,SUV,Manual,1,Jeep,Jeep Compass,2020,18.9,Comprehensive,9000.0,17.1,1956,5,White,Jaipur
7791,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Getz,2007,28.0,Not Available,100048.0,15.0,1086,5,Bright Silver,Jaipur
7792,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2014,2.7,Not Available,110712.0,25.8,1498,5,Silver,Jaipur
7793,Petrol,Hatchback,Automatic,1,Tata,Tata Tiago,2017,4.1,Comprehensive,67653.0,23.84,1199,5,Silver,Jaipur
7794,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2015,2.96,Third Party insurance,58066.0,19.81,1086,5,Silver,Jaipur
7795,Diesel,Sedan,Automatic,2,Jaguar,Jaguar XF,2017,23.5,Comprehensive,83000.0,16.36,2179,5,Black,Jaipur
7796,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2019,5.76,Comprehensive,71053.0,19.5,1199,5,White,Jaipur
7797,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2018,6.23,Comprehensive,76977.0,20.14,1498,5,Silver,Jaipur
7798,Diesel,Hatchback,Manual,1,Tata,Tata Indica,2009,80.0,Not Available,150729.0,18.0,1248,5,Porcelain White,Jaipur
7799,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz M-Class,2016,31.9,Comprehensive,115000.0,15.26,2143,5,Blue,Jaipur
7800,Diesel,MUV,Automatic,1,Kia,Kia Carens,2022,17.5,Comprehensive,15000.0,18.59550782650257,1493,6,Grey,Jaipur
7801,Petrol,Sedan,Manual,1,Honda,Honda New Accord,2007,35.0,Not Available,144103.0,11.9,2354,5,Tafeta White,Jaipur
7802,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2022,7.5,Not Available,19726.0,18.6,1199,5,Brown,Jaipur
7803,Diesel,SUV,Automatic,1,Audi,Audi Q5,2013,17.65,Third Party insurance,60267.0,14.16,1968,5,Black,Jaipur
7804,Diesel,Sedan,Manual,1,Hyundai,Hyundai Elantra,2013,9.0,Not Available,120931.0,22.7,1582,5,Coral White,Jaipur
7805,Petrol,SUV,Manual,1,Tata,Tata Nexon,2022,9.5,Not Available,12111.0,17.33,1199,5,Black,Jaipur
7806,Diesel,Sedan,Manual,1,Chevrolet,Chevrolet Cruze,2016,4.5,Not Available,121671.0,17.9,1998,5,Diamond White,Jaipur
7807,Diesel,SUV,Automatic,1,Maruti,Maruti Vitara Brezza,2019,8.95,Third Party insurance,65573.0,24.3,1248,5,Silver,Jaipur
7808,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2009,2.5,Not Available,52887.0,20.36,1197,5,Red,Jaipur
7809,Petrol,SUV,Automatic,1,Honda,Honda CR-V,2015,12.85,Comprehensive,48457.0,12.0,2354,5,Silver,Jaipur
7810,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra Active,2013,3.25,Not Available,51088.0,19.49,1198,5,Brick Red,Jaipur
7811,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2015,3.5,Not Available,58974.30242561836,20.51,998,5,Silver,Jaipur
7812,Petrol,SUV,Manual,1,Kia,Kia Seltos,2021,13.9,Comprehensive,22000.0,16.8,1497,5,White,Jaipur
7813,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,8.23,Zero Dep,45316.0,17.0,1591,5,Silver,Jaipur
7814,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2019,13.95,Comprehensive,16858.0,16.5,1353,5,Red,Jaipur
7815,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2014,7.9,Comprehensive,105000.0,12.99,2494,7,Grey,Jaipur
7816,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,3.42,Third Party,31850.0,22.25,799,5,Silver,Jaipur
7817,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2013,2.7,Not Available,135213.0,25.8,1498,5,Carnelian Red Pearl,Jaipur
7818,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2014,3.58,Not Available,88378.0,25.8,1498,5,Urban Titanium Metallic,Jaipur
7819,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,5.0,Not Available,191867.0,26.59,1248,5,White,Jaipur
7820,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2012,4.1,Not Available,65808.0,23.4,1248,5,Silky silver,Jaipur
7821,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,6.5,Not Available,20135.0,18.75,999,5,Blue,Jaipur
7822,Petrol,Sedan,Automatic,1,Skoda,Skoda Octavia,2019,22.9,Comprehensive,29882.0,15.1,1798,5,Black,Jaipur
7823,Petrol,SUV,Automatic,1,MG,MG Hector,2020,15.0,Not Available,33831.0,13.96,1451,5,Silver,Jaipur
7824,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2018,3.8,Not Available,61334.0,20.51,998,5,Silver,Jaipur
7825,Diesel,Sedan,Automatic,3,BMW,BMW 3 Series,2017,17.0,Not Available,69383.0,22.69,1995,5,Mediterranean Blue,Jaipur
7826,Diesel,SUV,Manual,4,Mahindra,Mahindra Scorpio,2009,4.5,Not Available,157312.0,12.05,2179,9,Mist Silver,Jaipur
7827,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,5.0,Not Available,51531.0,18.6,1197,5,Grey,Jaipur
7828,Diesel,SUV,Manual,1,Kia,Kia Seltos,2019,9.45,Not Available,88098.0,20.8,1493,5,Gravity Gray,Jaipur
7829,Diesel,SUV,Manual,1,Honda,Honda BR-V,2016,5.25,Comprehensive,96000.0,21.9,1498,7,Grey,Jaipur
7830,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2019,9.75,Comprehensive,77901.0,23.7,1396,5,Blue,Jaipur
7831,Diesel,Sedan,Manual,1,Skoda,Skoda Laura,2008,5.64,Not Available,133946.0,17.5,1896,5,Candy White,Jaipur
7832,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2016,3.26,Third Party insurance,70593.0,19.81,1086,5,Silver,Jaipur
7833,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2015,4.65,Zero Dep,82556.0,18.6,1197,5,White,Jaipur
7834,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2009,1.8,Not Available,42160.0,18.9,1061,5,Blue,Jaipur
